submission_id,age,comments,completed_text,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,nQuestions,names,options,question,responseTime,responses,studentsArray,text
3545,21,,Most of the students got most of the answers right,1,Graduated High-school,1207641,1663149964419,1663148756778,male,polish,12,Amy|Tina|Rebecca|Julian|Chris,"None,Most,Some,All|none,most,all,some|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,19221,Most|most|right,12|12|9|3|3,%s of the students got %s of the answers %s
3545,21,,Some of the students got some of the answers right,1,Graduated High-school,1207641,1663149964419,1663148756778,male,polish,12,Rebecca|John|Theresa|Daniel|Mia,"None,Most,Some,All|none,most,all,some|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,9540,Some|some|right,3|3|0|0|0,%s of the students got %s of the answers %s
3545,21,,Some of the students got all of the answers wrong,0,Graduated High-school,1207641,1663149964419,1663148756778,male,polish,12,Lisa|John|Lesly|Mia|Tina,"None,Most,Some,All|none,most,all,some|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,38196,Some|all|wrong,12|12|9|0|0,%s of the students got %s of the answers %s
3545,21,,All of the students got some of the answers right,1,Graduated High-school,1207641,1663149964419,1663148756778,male,polish,12,Susanne|Mia|Johann|Lisanne|Marie,"None,Most,Some,All|none,most,all,some|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,74332,All|some|right,3|3|3|3|3,%s of the students got %s of the answers %s
3545,21,,Some of the students got most of the answers right,1,Graduated High-school,1207641,1663149964419,1663148756778,male,polish,12,Pablo|Nico|Jan|Rebecca|Tim,"None,Most,Some,All|none,most,all,some|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,10108,Some|most|right,9|9|0|0|0,%s of the students got %s of the answers %s
3545,21,,All of the students got most of the answers right,1,Graduated High-school,1207641,1663149964419,1663148756778,male,polish,12,Jan|Chris|Daniel|Nico|Alex,"None,Most,Some,All|none,most,all,some|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,8404,All|most|right,12|12|9|9|9,%s of the students got %s of the answers %s
3545,21,,Most of the students got most of the answers wrong,0,Graduated High-school,1207641,1663149964419,1663148756778,male,polish,12,Susanne|Nico|Mia|Tina|John,"None,Most,Some,All|none,most,all,some|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,6884,Most|most|wrong,9|9|3|0|0,%s of the students got %s of the answers %s
3545,21,,Some of the students got all of the answers right,0,Graduated High-school,1207641,1663149964419,1663148756778,male,polish,12,Johann|Lisanne|Theresa|Chris|Marie,"None,Most,Some,All|none,most,all,some|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,214740,Some|all|right,12|12|12|12|12,%s of the students got %s of the answers %s
3545,21,,Most of the students got most of the answers wrong,0,Graduated High-school,1207641,1663149964419,1663148756778,male,polish,12,Julian|Amy|Rebecca|Marie|Chris,"None,Most,Some,All|none,most,all,some|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,170164,Most|most|wrong,12|12|3|0|0,%s of the students got %s of the answers %s
3545,21,,Some of the students got most of the answers wrong,0,Graduated High-school,1207641,1663149964419,1663148756778,male,polish,12,Tim|Tina|Jan|Julia|Chris,"None,Most,Some,All|none,most,all,some|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,55960,Some|most|wrong,9|9|9|3|3,%s of the students got %s of the answers %s
3545,21,,All of the students got some of the answers wrong,0,Graduated High-school,1207641,1663149964419,1663148756778,male,polish,12,Jan|Daniel|Theresa|Chris|Julia,"None,Most,Some,All|none,most,all,some|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,8980,All|some|wrong,9|9|9|9|9,%s of the students got %s of the answers %s
3545,21,,Most of the students got all of the answers right,1,Graduated High-school,1207641,1663149964419,1663148756778,male,polish,12,John|Julian|Julia|Thomas|Daniel,"None,Most,Some,All|none,most,all,some|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,7316,Most|all|right,12|12|12|3|3,%s of the students got %s of the answers %s
3545,21,,Some of the students got some of the answers wrong,0,Graduated High-school,1207641,1663149964419,1663148756778,male,polish,12,Julian|Johann|Mia|Lisanne|John,"None,Most,Some,All|none,most,all,some|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,12288,Some|some|wrong,12|12|12|9|9,%s of the students got %s of the answers %s
3545,21,,All of the students got most of the answers wrong,0,Graduated High-school,1207641,1663149964419,1663148756778,male,polish,12,Rebecca|Lisanne|Nico|Amy|John,"None,Most,Some,All|none,most,all,some|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,8788,All|most|wrong,3|3|3|0|0,%s of the students got %s of the answers %s
3545,21,,All of the students got some of the answers right,1,Graduated High-school,1207641,1663149964419,1663148756778,male,polish,12,Nico|Chris|Mia|Lisa|Lisanne,"None,Most,Some,All|none,most,all,some|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,10388,All|some|right,9|9|3|3|3,%s of the students got %s of the answers %s
3545,21,,Some of the students got all of the answers wrong,0,Graduated High-school,1207641,1663149964419,1663148756778,male,polish,12,Thomas|Lisa|Susanne|Alex|Pablo,"None,Most,Some,All|none,most,all,some|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,5568,Some|all|wrong,12|12|12|0|0,%s of the students got %s of the answers %s
3545,21,,Most of the students got most of the answers wrong,0,Graduated High-school,1207641,1663149964419,1663148756778,male,polish,12,Rebecca|John|Thomas|Chris|Johann,"None,Most,Some,All|none,most,all,some|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,7280,Most|most|wrong,12|12|3|3|3,%s of the students got %s of the answers %s
3545,21,,Some of the students got all of the answers wrong,1,Graduated High-school,1207641,1663149964419,1663148756778,male,polish,12,Theresa|Daniel|Mia|Pablo|Amy,"None,Most,Some,All|none,most,all,some|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,30107,Some|all|wrong,0|0|0|0|0,%s of the students got %s of the answers %s
3545,21,,Most of the students got most of the answers right,1,Graduated High-school,1207641,1663149964419,1663148756778,male,polish,12,Marie|Alex|Julian|Julia|Chris,"None,Most,Some,All|none,most,all,some|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,5756,Most|most|right,9|9|9|0|0,%s of the students got %s of the answers %s
3545,21,,Some of the students got all of the answers right,1,Graduated High-school,1207641,1663149964419,1663148756778,male,polish,12,Daniel|Rebecca|Julia|Tina|John,"None,Most,Some,All|none,most,all,some|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,4296,Some|all|right,12|12|0|0|0,%s of the students got %s of the answers %s
3544,44,,Some of the students got some of the answers right,0,Higher degree,951543,1663149711381,1663148759838,female,Estonian,12,Thomas|Chris|Tim|Alex|Julia,"All,None,Most,Some|some,most,none,all|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,41267,Some|some|right,9|9|3|3|3,%s of the students got %s of the answers %s
3544,44,,Most of the students got most of the answers right,1,Higher degree,951543,1663149711381,1663148759838,female,Estonian,12,Julian|Rebecca|Julia|Susanne|Pablo,"All,None,Most,Some|some,most,none,all|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,16729,Most|most|right,12|12|12|3|3,%s of the students got %s of the answers %s
3544,44,,All of the students got some of the answers right,0,Higher degree,951543,1663149711381,1663148759838,female,Estonian,12,Alex|Amy|Lesly|Julia|Pablo,"All,None,Most,Some|some,most,none,all|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,20896,All|some|right,3|3|3|3|3,%s of the students got %s of the answers %s
3544,44,,Most of the students got most of the answers right,1,Higher degree,951543,1663149711381,1663148759838,female,Estonian,12,Lesly|Nico|John|Rebecca|Tim,"All,None,Most,Some|some,most,none,all|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,155872,Most|most|right,9|9|9|3|3,%s of the students got %s of the answers %s
3544,44,,Some of the students got all of the answers right,1,Higher degree,951543,1663149711381,1663148759838,female,Estonian,12,Marie|Tina|Chris|Lesly|Susanne,"All,None,Most,Some|some,most,none,all|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,12314,Some|all|right,12|12|3|0|0,%s of the students got %s of the answers %s
3544,44,,Some of the students got some of the answers right,0,Higher degree,951543,1663149711381,1663148759838,female,Estonian,12,Marie|Amy|Pablo|Tim|Johann,"All,None,Most,Some|some,most,none,all|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,18111,Some|some|right,9|9|0|0|0,%s of the students got %s of the answers %s
3544,44,,Most of the students got most of the answers right,1,Higher degree,951543,1663149711381,1663148759838,female,Estonian,12,Susanne|Jan|Pablo|Lesly|John,"All,None,Most,Some|some,most,none,all|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,83198,Most|most|right,12|12|9|0|0,%s of the students got %s of the answers %s
3544,44,,Most of the students got some of the answers right,0,Higher degree,951543,1663149711381,1663148759838,female,Estonian,12,Mia|Lisa|Theresa|Susanne|Rebecca,"All,None,Most,Some|some,most,none,all|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,13383,Most|some|right,3|3|3|0|0,%s of the students got %s of the answers %s
3544,44,,All of the students got most of the answers right,0,Higher degree,951543,1663149711381,1663148759838,female,Estonian,12,Marie|Rebecca|Julia|Lesly|Tina,"All,None,Most,Some|some,most,none,all|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,8416,All|most|right,9|9|9|9|9,%s of the students got %s of the answers %s
3544,44,,All of the students got none of the answers right,1,Higher degree,951543,1663149711381,1663148759838,female,Estonian,12,Rebecca|Lisa|Tim|Pablo|Marie,"All,None,Most,Some|some,most,none,all|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,18974,All|none|right,0|0|0|0|0,%s of the students got %s of the answers %s
3544,44,,Most of the students got all of the answers right,1,Higher degree,951543,1663149711381,1663148759838,female,Estonian,12,Marie|Nico|Jan|Tim|Rebecca,"All,None,Most,Some|some,most,none,all|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,12060,Most|all|right,12|12|12|9|9,%s of the students got %s of the answers %s
3544,44,,Some of the students got most of the answers right,1,Higher degree,951543,1663149711381,1663148759838,female,Estonian,12,Marie|Alex|Lesly|Lisanne|Tim,"All,None,Most,Some|some,most,none,all|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,12853,Some|most|right,12|12|3|3|3,%s of the students got %s of the answers %s
3544,44,,Some of the students got some of the answers right,0,Higher degree,951543,1663149711381,1663148759838,female,Estonian,12,Nico|John|Susanne|Thomas|Lesly,"All,None,Most,Some|some,most,none,all|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,10081,Some|some|right,3|3|0|0|0,%s of the students got %s of the answers %s
3544,44,,Most of the students got most of the answers right,0,Higher degree,951543,1663149711381,1663148759838,female,Estonian,12,Julian|Rebecca|Jan|Nico|Julia,"All,None,Most,Some|some,most,none,all|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,10023,Most|most|right,12|12|12|0|0,%s of the students got %s of the answers %s
3544,44,,Most of the students got most of the answers right,1,Higher degree,951543,1663149711381,1663148759838,female,Estonian,12,Nico|Alex|Pablo|Julian|Tina,"All,None,Most,Some|some,most,none,all|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,99119,Most|most|right,9|9|9|0|0,%s of the students got %s of the answers %s
3544,44,,Some of the students got most of the answers right,0,Higher degree,951543,1663149711381,1663148759838,female,Estonian,12,Lisa|Mia|John|Rebecca|Alex,"All,None,Most,Some|some,most,none,all|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,10119,Some|most|right,12|12|0|0|0,%s of the students got %s of the answers %s
3544,44,,Most of the students got most of the answers right,1,Higher degree,951543,1663149711381,1663148759838,female,Estonian,12,Tina|Lesly|Jan|Julian|Chris,"All,None,Most,Some|some,most,none,all|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,13145,Most|most|right,12|12|9|3|3,%s of the students got %s of the answers %s
3544,44,,Some of the students got some of the answers wrong,0,Higher degree,951543,1663149711381,1663148759838,female,Estonian,12,Pablo|Jan|Rebecca|Julia|John,"All,None,Most,Some|some,most,none,all|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,10857,Some|some|wrong,12|12|9|9|9,%s of the students got %s of the answers %s
3544,44,,Some of the students got most of the answers right,1,Higher degree,951543,1663149711381,1663148759838,female,Estonian,12,Thomas|Mia|Julian|Susanne|Nico,"All,None,Most,Some|some,most,none,all|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,14673,Some|most|right,9|9|3|0|0,%s of the students got %s of the answers %s
3544,44,,All of the students got all of the answers right,0,Higher degree,951543,1663149711381,1663148759838,female,Estonian,12,Susanne|Daniel|Chris|Lisa|Marie,"All,None,Most,Some|some,most,none,all|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,7647,All|all|right,12|12|12|12|12,%s of the students got %s of the answers %s
3543,22,,Some of the students got most of the answers wrong,0,Graduated College,912978,1663149673285,1663148760307,male,"english, polish",12,Marie|Tim|Mia|Susanne|Julian,"Some,Most,None,All|most,some,all,none|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,46828,Some|most|wrong,12|12|12|3|3,%s of the students got %s of the answers %s
3543,22,,Some of the students got all of the answers wrong,0,Graduated College,912978,1663149673285,1663148760307,male,"english, polish",12,Thomas|Theresa|Nico|Daniel|Susanne,"Some,Most,None,All|most,some,all,none|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,17720,Some|all|wrong,12|12|9|0|0,%s of the students got %s of the answers %s
3543,22,,Most of the students got most of the answers wrong,0,Graduated College,912978,1663149673285,1663148760307,male,"english, polish",12,Nico|Julian|Lisanne|Susanne|Julia,"Some,Most,None,All|most,some,all,none|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,29567,Most|most|wrong,9|9|9|3|3,%s of the students got %s of the answers %s
3543,22,,Most of the students got some of the answers wrong,1,Graduated College,912978,1663149673285,1663148760307,male,"english, polish",12,John|Lisanne|Daniel|Theresa|Chris,"Some,Most,None,All|most,some,all,none|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,39632,Most|some|wrong,9|9|3|0|0,%s of the students got %s of the answers %s
3543,22,,Some of the students got most of the answers right,1,Graduated College,912978,1663149673285,1663148760307,male,"english, polish",12,Tina|Tim|Chris|Jan|Julian,"Some,Most,None,All|most,some,all,none|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,34481,Some|most|right,9|9|3|3|3,%s of the students got %s of the answers %s
3543,22,,Most of the students got all of the answers right,0,Graduated College,912978,1663149673285,1663148760307,male,"english, polish",12,Lisa|Chris|Julia|Tim|Alex,"Some,Most,None,All|most,some,all,none|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,7872,Most|all|right,12|12|9|3|3,%s of the students got %s of the answers %s
3543,22,,Some of the students got most of the answers right,1,Graduated College,912978,1663149673285,1663148760307,male,"english, polish",12,Tim|Lisanne|Lisa|Susanne|Jan,"Some,Most,None,All|most,some,all,none|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,21336,Some|most|right,9|9|0|0|0,%s of the students got %s of the answers %s
3543,22,,Most of the students got all of the answers right,1,Graduated College,912978,1663149673285,1663148760307,male,"english, polish",12,Mia|Johann|Julian|Theresa|Amy,"Some,Most,None,All|most,some,all,none|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,6441,Most|all|right,9|9|9|9|9,%s of the students got %s of the answers %s
3543,22,,Most of the students got all of the answers right,1,Graduated College,912978,1663149673285,1663148760307,male,"english, polish",12,Lisanne|Daniel|Amy|Julia|Julian,"Some,Most,None,All|most,some,all,none|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,5751,Most|all|right,12|12|9|9|9,%s of the students got %s of the answers %s
3543,22,,Some of the students got all of the answers wrong,0,Graduated College,912978,1663149673285,1663148760307,male,"english, polish",12,Tina|Julian|Tim|Johann|Daniel,"Some,Most,None,All|most,some,all,none|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,12919,Some|all|wrong,12|12|3|0|0,%s of the students got %s of the answers %s
3543,22,,None of the students got all of the answers right,1,Graduated College,912978,1663149673285,1663148760307,male,"english, polish",12,Johann|Tina|Theresa|Marie|Lesly,"Some,Most,None,All|most,some,all,none|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,36320,None|all|right,0|0|0|0|0,%s of the students got %s of the answers %s
3543,22,,Most of the students got most of the answers right,1,Graduated College,912978,1663149673285,1663148760307,male,"english, polish",12,Thomas|Lisanne|Daniel|Jan|Amy,"Some,Most,None,All|most,some,all,none|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,10160,Most|most|right,9|9|9|0|0,%s of the students got %s of the answers %s
3543,22,,Some of the students got some of the answers wrong,1,Graduated College,912978,1663149673285,1663148760307,male,"english, polish",12,Rebecca|Mia|Lesly|Thomas|Theresa,"Some,Most,None,All|most,some,all,none|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,7514,Some|some|wrong,3|3|3|3|3,%s of the students got %s of the answers %s
3543,22,,Some of the students got some of the answers wrong,1,Graduated College,912978,1663149673285,1663148760307,male,"english, polish",12,Thomas|Jan|Chris|Julia|Lesly,"Some,Most,None,All|most,some,all,none|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,4296,Some|some|wrong,12|12|0|0|0,%s of the students got %s of the answers %s
3543,22,,None of the students got all of the answers right,1,Graduated College,912978,1663149673285,1663148760307,male,"english, polish",12,Theresa|Lisanne|Julian|Tina|Amy,"Some,Most,None,All|most,some,all,none|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,17504,None|all|right,3|3|0|0|0,%s of the students got %s of the answers %s
3543,22,,Some of the students got some of the answers wrong,0,Graduated College,912978,1663149673285,1663148760307,male,"english, polish",12,Rebecca|Chris|Alex|Julia|Pablo,"Some,Most,None,All|most,some,all,none|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,8441,Some|some|wrong,12|12|3|3|3,%s of the students got %s of the answers %s
3543,22,,Most of the students got some of the answers right,0,Graduated College,912978,1663149673285,1663148760307,male,"english, polish",12,Lesly|Susanne|Tina|Johann|Alex,"Some,Most,None,All|most,some,all,none|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,14856,Most|some|right,12|12|12|12|12,%s of the students got %s of the answers %s
3543,22,,Some of the students got some of the answers right,0,Graduated College,912978,1663149673285,1663148760307,male,"english, polish",12,Lisa|Julian|Tina|John|Mia,"Some,Most,None,All|most,some,all,none|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,4767,Some|some|right,12|12|12|9|9,%s of the students got %s of the answers %s
3543,22,,Most of the students got most of the answers wrong,0,Graduated College,912978,1663149673285,1663148760307,male,"english, polish",12,Tina|Chris|Julia|Nico|Theresa,"Some,Most,None,All|most,some,all,none|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,11495,Most|most|wrong,3|3|3|0|0,%s of the students got %s of the answers %s
3543,22,,Some of the students got some of the answers wrong,0,Graduated College,912978,1663149673285,1663148760307,male,"english, polish",12,Susanne|Lisanne|Chris|Julia|Alex,"Some,Most,None,All|most,some,all,none|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,4608,Some|some|wrong,12|12|12|0|0,%s of the students got %s of the answers %s
3542,26,,All of the students got all of the answers right,1,Graduated High-school,634239,1663149638106,1663149003867,female,Italian,12,Amy|Julian|Mia|Alex|Nico,"Most,None,Some,All|none,all,some,most|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,16010,All|all|right,12|12|12|12|12,%s of the students got %s of the answers %s
3542,26,,Some of the students got most of the answers wrong,0,Graduated High-school,634239,1663149638106,1663149003867,female,Italian,12,Susanne|Nico|Tim|Julia|Jan,"Most,None,Some,All|none,all,some,most|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,20655,Some|most|wrong,12|12|3|0|0,%s of the students got %s of the answers %s
3542,26,,Most of the students got most of the answers right,1,Graduated High-school,634239,1663149638106,1663149003867,female,Italian,12,Lesly|Alex|Thomas|Nico|Marie,"Most,None,Some,All|none,all,some,most|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,13720,Most|most|right,12|12|9|3|3,%s of the students got %s of the answers %s
3542,26,,Some of the students got some of the answers right,1,Graduated High-school,634239,1663149638106,1663149003867,female,Italian,12,Alex|Susanne|Jan|Thomas|Julian,"Most,None,Some,All|none,all,some,most|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,37736,Some|some|right,3|3|0|0|0,%s of the students got %s of the answers %s
3542,26,,All of the students got some of the answers wrong,0,Graduated High-school,634239,1663149638106,1663149003867,female,Italian,12,Tim|John|Jan|Susanne|Pablo,"Most,None,Some,All|none,all,some,most|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,14720,All|some|wrong,9|9|9|9|9,%s of the students got %s of the answers %s
3542,26,,Most of the students got all of the answers wrong,0,Graduated High-school,634239,1663149638106,1663149003867,female,Italian,12,Nico|Johann|Jan|Marie|Pablo,"Most,None,Some,All|none,all,some,most|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,12088,Most|all|wrong,3|3|3|0|0,%s of the students got %s of the answers %s
3542,26,,All of the students got most of the answers wrong,0,Graduated High-school,634239,1663149638106,1663149003867,female,Italian,12,Lisa|Pablo|Thomas|Rebecca|Chris,"Most,None,Some,All|none,all,some,most|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,6608,All|most|wrong,3|3|3|3|3,%s of the students got %s of the answers %s
3542,26,,Some of the students got most of the answers right,1,Graduated High-school,634239,1663149638106,1663149003867,female,Italian,12,Alex|Julia|Lisanne|Thomas|Theresa,"Most,None,Some,All|none,all,some,most|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,7320,Some|most|right,9|9|0|0|0,%s of the students got %s of the answers %s
3542,26,,Most of the students got all of the answers right,1,Graduated High-school,634239,1663149638106,1663149003867,female,Italian,12,Tina|Amy|Susanne|Tim|Daniel,"Most,None,Some,All|none,all,some,most|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,6007,Most|all|right,12|12|12|0|0,%s of the students got %s of the answers %s
3542,26,,Some of the students got most of the answers wrong,0,Graduated High-school,634239,1663149638106,1663149003867,female,Italian,12,Lisanne|Jan|Johann|Daniel|Lesly,"Most,None,Some,All|none,all,some,most|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,7127,Some|most|wrong,12|12|12|3|3,%s of the students got %s of the answers %s
3542,26,,Some of the students got all of the answers right,1,Graduated High-school,634239,1663149638106,1663149003867,female,Italian,12,John|Lisa|Tina|Julia|Johann,"Most,None,Some,All|none,all,some,most|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,7415,Some|all|right,12|12|0|0|0,%s of the students got %s of the answers %s
3542,26,,Most of the students got most of the answers right,1,Graduated High-school,634239,1663149638106,1663149003867,female,Italian,12,Lisanne|Alex|Tim|Thomas|Amy,"Most,None,Some,All|none,all,some,most|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,7183,Most|most|right,9|9|3|0|0,%s of the students got %s of the answers %s
3542,26,,All of the students got most of the answers wrong,0,Graduated High-school,634239,1663149638106,1663149003867,female,Italian,12,Pablo|Lisa|Lisanne|Alex|John,"Most,None,Some,All|none,all,some,most|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,9815,All|most|wrong,9|9|3|3|3,%s of the students got %s of the answers %s
3542,26,,Most of the students got all of the answers right,1,Graduated High-school,634239,1663149638106,1663149003867,female,Italian,12,Amy|John|Susanne|Alex|Rebecca,"Most,None,Some,All|none,all,some,most|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,13544,Most|all|right,12|12|12|9|9,%s of the students got %s of the answers %s
3542,26,,Most of the students got all of the answers right,1,Graduated High-school,634239,1663149638106,1663149003867,female,Italian,12,Lisanne|Tina|Marie|Chris|Jan,"Most,None,Some,All|none,all,some,most|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,10064,Most|all|right,12|12|9|0|0,%s of the students got %s of the answers %s
3542,26,,None of the students got all of the answers right,1,Graduated High-school,634239,1663149638106,1663149003867,female,Italian,12,Susanne|John|Pablo|Jan|Theresa,"Most,None,Some,All|none,all,some,most|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,126423,None|all|right,0|0|0|0|0,%s of the students got %s of the answers %s
3542,26,,Some of the students got all of the answers wrong,0,Graduated High-school,634239,1663149638106,1663149003867,female,Italian,12,Susanne|Chris|Nico|Alex|Tim,"Most,None,Some,All|none,all,some,most|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,11008,Some|all|wrong,9|9|9|0|0,%s of the students got %s of the answers %s
3542,26,,Most of the students got most of the answers wrong,0,Graduated High-school,634239,1663149638106,1663149003867,female,Italian,12,Johann|Nico|John|Lisa|Lesly,"Most,None,Some,All|none,all,some,most|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,12312,Most|most|wrong,9|9|9|3|3,%s of the students got %s of the answers %s
3542,26,,Some of the students got most of the answers wrong,0,Graduated High-school,634239,1663149638106,1663149003867,female,Italian,12,Julia|Jan|Marie|Johann|Lesly,"Most,None,Some,All|none,all,some,most|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,4944,Some|most|wrong,12|12|3|3|3,%s of the students got %s of the answers %s
3542,26,,Some of the students got some of the answers wrong,0,Graduated High-school,634239,1663149638106,1663149003867,female,Italian,12,Tina|Nico|Marie|Jan|Daniel,"Most,None,Some,All|none,all,some,most|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,6192,Some|some|wrong,12|12|9|9|9,%s of the students got %s of the answers %s
3541,20,,Some of the students got most of the answers right,1,Graduated High-school,600505,1663149535289,1663148934784,other,Spanish,12,Pablo|Julian|Rebecca|Jan|Susanne,"All,None,Most,Some|most,none,all,some|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,25188,Some|most|right,9|9|9|0|0,%s of the students got %s of the answers %s
3541,20,,Some of the students got some of the answers wrong,1,Graduated High-school,600505,1663149535289,1663148934784,other,Spanish,12,Tina|Julia|Lesly|Julian|Alex,"All,None,Most,Some|most,none,all,some|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,62659,Some|some|wrong,0|0|0|0|0,%s of the students got %s of the answers %s
3541,20,,Some of the students got all of the answers wrong,0,Graduated High-school,600505,1663149535289,1663148934784,other,Spanish,12,Tim|Lisanne|Nico|Lesly|Chris,"All,None,Most,Some|most,none,all,some|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,11583,Some|all|wrong,12|12|9|0|0,%s of the students got %s of the answers %s
